WGATAR_id,EFO:0002067 ATAC-seq,EFO:0002067 TF ChIP-seq GATA1,EFO:0002067 Histone ChIP-seq H3K27ac,EFO:0002067 TF ChIP-seq CTCF,EFO:0002067 Histone ChIP-seq H3K27me3,EFO:0002067 Histone ChIP-seq H3K36me3,EFO:0002067 Histone ChIP-seq H3K4me1,EFO:0002067 Histone ChIP-seq H3K4me2,EFO:0002067 Histone ChIP-seq H3K4me3,EFO:0002067 Histone ChIP-seq H3K79me2,EFO:0002067 Histone ChIP-seq H3K9ac,EFO:0002067 Histone ChIP-seq H4K20me1,EFO:0002067 total RNA-seq
WGATAR_155,0.94746095,0.9980447,0.97613585,0.93849087,-0.36170536,-0.062170595,0.9459902,0.9688223,0.95203555,0.88597727,0.79948425,0.6218084,-0.088014424
WGATAR_156,0.19822639,0.00077557564,0.018198013,0.023819327,0.58786404,0.5209632,-0.014798909,0.08424494,0.01864013,0.046209246,0.16451013,-0.12740631,-0.010220617
WGATAR_157,0.05413712,0.63239944,-0.09038603,0.37897992,-0.019239448,-0.27077013,0.17849785,-0.006053716,-0.16000947,-0.020399392,-0.19152042,0.05329112,
WGATAR_158,0.17924908,0.60408795,0.3863806,0.3394543,0.40816224,0.40571046,0.06495327,-0.16361438,0.4628301,0.6407875,0.20594898,0.2262367,
WGATAR_159,0.7818576,0.97181773,0.8062645,0.7793602,0.59725624,0.59755415,0.8516071,0.80582905,0.5897695,0.8900387,0.5829179,0.623595,
WGATAR_160,0.7640468,0.9995314,0.86571586,0.7592978,-0.36459857,-0.34789884,0.88213533,0.8457008,0.58588177,0.9194511,0.59252244,-0.14230488,
WGATAR_161,0.72044885,0.9881217,0.8303003,0.75560313,0.611574,0.62631524,0.82761633,0.7265112,0.6016698,0.913803,0.58945733,0.6398344,
WGATAR_162,0.6153413,-0.0069016516,0.738637,0.7033182,0.6515073,0.6176203,-0.27992907,0.4004485,0.59325033,0.89005697,0.58076787,0.63256514,
WGATAR_163,0.568142,0.80614334,0.6803595,0.7159551,-0.025900602,0.65278506,0.78622806,0.6517339,0.6129554,0.8475427,0.6828176,0.6710602,0.5502257
WGATAR_164,0.09751723,0.6810534,-0.18030557,0.0477387,0.28515542,-0.15980843,0.42051598,0.033346772,-0.21733542,-0.03327781,-0.054377183,0.4377113,-0.06658103
WGATAR_165,0.5144642,0.6874379,-0.018834949,0.28444982,0.45746335,0.46454403,0.61679715,0.5676419,0.024573743,0.6859187,0.40155208,0.58831835,0.36226663
WGATAR_166,0.2697997,0.54738104,0.4757969,0.3693978,0.616794,0.5161536,0.19941404,0.4514924,0.4782108,0.29033202,0.0390879,0.39821145,0.33876815
WGATAR_167,0.5302836,0.6610036,0.6564183,0.66564745,0.6920379,0.6240281,0.7227981,0.5948545,0.5899348,0.8273864,0.6373601,0.533335,0.5466638
WGATAR_168,0.5702192,0.80539334,0.68921596,0.74027836,-0.019117564,0.63886464,0.7891505,0.64238864,0.6117593,0.837631,0.6781218,0.6578549,0.5670161
WGATAR_169,0.55908066,0.7658843,0.6620153,0.72197425,-0.1705845,0.62616396,0.7556282,0.6279362,0.6125717,0.82264656,0.67153376,0.6606318,0.55936396
WGATAR_170,0.9479066,0.7678408,0.051658303,0.700359,-0.22282995,0.8386506,0.8588797,0.9463035,0.92618287,0.94956934,0.4778129,0.3759266,
WGATAR_171,0.19284749,0.31164157,0.13587588,0.09674212,0.44794673,0.6833253,0.2771548,0.2911836,0.09952837,0.41197067,0.14126346,0.2073588,
WGATAR_172,0.9724839,0.9423897,0.9837804,0.90899664,-0.10337506,0.8166226,0.82756865,0.97491515,0.9643302,0.9571245,0.7299459,-0.116793975,
WGATAR_173,0.44331607,0.32316005,0.0067593157,0.5107671,0.84973586,0.019009352,0.3462549,0.2473697,0.3700073,0.15647921,0.63797987,0.7047255,-0.21206541
WGATAR_174,0.9746454,0.99846727,0.8978023,0.95194185,-0.0709109,0.83062893,0.91046154,0.9517944,0.9130305,0.8578042,0.84578025,0.8989433,0.78705007
WGATAR_175,0.67998886,0.2749852,0.17307737,0.33686393,0.48141316,0.39355877,0.50821567,0.51649207,0.32945716,0.24915895,0.630386,0.5423912,0.7083976
WGATAR_176,0.6445017,0.87093425,0.02221939,0.74786615,0.70942116,0.2813485,0.8174051,0.7469546,0.5532988,0.35566363,0.6607132,0.721645,-0.10591144
WGATAR_177,0.96483207,0.9844987,0.9223672,0.9453335,-0.26626813,0.8435848,0.9591353,0.9622474,0.9391327,0.90206206,0.9447905,0.74382174,0.860104
WGATAR_178,0.95617604,0.9851142,0.9107943,0.954586,-0.25246406,0.83747023,0.9535762,0.95890844,0.93095475,0.88953507,0.9422262,0.7774278,0.54833597
WGATAR_179,0.42215395,0.5603663,0.09456095,0.078863144,0.18414459,0.078642696,0.6874428,0.8040762,0.40691578,0.11249897,0.34071252,0.8780498,0.10933917
WGATAR_180,0.8981986,0.67303455,0.12872472,0.5080776,-0.29179326,-0.026909143,0.77662843,0.8895215,0.8794565,0.9853117,0.80681384,0.9345922,-0.12335602
WGATAR_181,0.009619743,0.0025373995,0.0013427734,0.057632864,0.62382406,0.8457726,0.92937315,0.049677312,0.031202376,0.0051702857,0.57212377,0.7120013,-0.12615342
WGATAR_182,0.045098424,0.89619964,0.04246986,0.09485328,0.6399598,-0.0868541,0.89346385,0.40185577,0.7751658,0.015561163,0.84716034,0.74012077,-0.12766732
WGATAR_183,0.950994,0.99845195,0.97627896,0.89888674,0.18819922,-0.13101825,0.6702802,0.7189429,0.18091536,-0.008440733,0.0843333,0.81360126,-0.09831116
WGATAR_184,0.64181256,0.00344643,0.98161227,0.049766093,-0.25279027,0.8691599,0.046707004,0.9467736,0.9704916,0.9816961,0.96836007,0.73820317,0.5776487
WGATAR_185,0.8032402,0.6886134,0.17944252,0.09266803,0.3780694,0.9535781,0.81851023,0.74547875,0.7490412,0.5052149,0.18384239,0.9449416,-0.00235942
WGATAR_186,0.7846328,0.5583321,0.8561225,0.39127037,0.40828192,0.5020728,0.6542332,0.9124956,0.8852552,0.74687326,0.38543564,0.8364212,0.022752404
WGATAR_187,0.9166992,0.336591,0.9432644,0.62314963,0.2359463,0.13204151,0.72012794,0.9405976,0.934514,0.8274774,0.6842148,0.58519614,0.9654542
WGATAR_188,0.24917266,-0.25436634,0.012335479,-0.049321324,0.20142707,0.8304542,-0.034902066,0.071124524,0.018009812,0.66617656,-0.121951416,0.2477395,0.96652055
WGATAR_189,0.56419426,-0.11160642,0.45318156,0.15473798,0.24206549,0.8258389,0.30217817,0.81196326,0.7525619,0.6610577,0.67118657,0.44199568,0.8764354
WGATAR_190,0.684203,-0.15221307,0.9548025,0.053821653,-0.27574027,0.89442,-0.030259103,0.7222559,0.84075415,0.93382096,0.6479681,-0.3220959,0.9561498
WGATAR_191,0.8984616,0.7940161,0.72946095,0.5657389,0.39808354,0.48364767,0.7710506,0.8679528,0.722571,0.26922268,0.4800697,0.50566304,0.9333874
WGATAR_192,0.98836195,0.9957365,0.9844183,0.94524205,-0.34330887,0.88825166,0.9290328,0.9735148,0.9475175,0.9486947,0.7413415,-0.36585724,0.8230177
WGATAR_193,-0.005695015,-0.00015068054,-0.010535508,-0.033810914,0.55311763,-0.10463837,-0.05144626,-0.020993173,-0.04300627,-0.043642074,-0.21792978,0.6186466,-0.13960262
WGATAR_194,0.09122178,0.06743044,0.012440652,0.21467459,0.5007773,0.36487725,0.045736283,0.035315216,-0.0018007457,-0.026425332,0.5535711,0.09045758,-0.12143947
WGATAR_195,0.7877127,0.9946778,0.019197404,0.86172116,0.6144033,-0.08468482,0.9019165,0.061091185,0.035582215,0.0006894469,0.018145144,0.8991198,-0.0376648
WGATAR_196,0.2033335,0.9872643,0.033292472,0.23965311,0.5213602,0.5113367,0.88909435,0.25952905,0.09801862,0.02336207,0.19966209,0.55416137,-0.031446606
WGATAR_197,0.080313355,-0.0017786026,0.019862443,0.038353503,0.5710261,0.7316855,0.913948,0.63605386,0.12738419,0.06073466,0.8965616,0.00064370036,-0.0692302
WGATAR_198,-0.24240653,0.84867334,-0.07671788,-0.020374537,-0.2615886,0.44553983,0.6648714,0.40106496,-0.30984235,0.7459332,-0.25011903,0.5506313,0.60151947
WGATAR_199,0.5280105,0.69792306,0.3509284,0.35999665,0.43426785,0.5621006,0.44400156,0.61530674,0.3578378,0.6401758,-0.3194527,-0.04381729,0.30117935
WGATAR_200,0.32018304,0.40473464,0.4335279,0.4814049,-0.04560151,0.4613862,0.06233327,0.32088855,0.08251613,0.7567377,0.21799219,0.18776728,0.82773024
WGATAR_201,0.08225431,0.69718444,0.22515012,0.42190334,0.11258405,0.26759866,0.5585649,0.16998301,0.28547162,0.6684495,0.33529767,0.31502926,0.8193774
WGATAR_202,0.09433463,0.6831387,-0.009479046,0.078121334,0.16529047,-0.046687856,0.30404055,-0.14981945,0.33554453,0.059108317,0.034979906,0.2763813,
WGATAR_203,-0.21239236,0.82576764,-0.028411001,0.19783774,0.094479084,0.17164241,0.6065097,-0.26764184,-0.1428692,-0.062395543,-0.4025461,0.5343915,-0.08617577
WGATAR_204,0.5574817,0.65160966,0.6527461,0.31773287,0.07054816,0.43344307,0.12162736,0.4863391,0.5717041,0.80723464,0.32712418,0.25941736,0.6599661
WGATAR_205,-0.24170312,0.8306117,-0.05013472,0.06401858,0.28432512,-0.04116988,0.57371455,-0.32282853,-0.17223051,-0.067801625,-0.4102788,0.4810204,0.001499784
WGATAR_206,-0.07142565,0.8167999,-0.0050970316,0.0861288,0.54813755,0.58378077,0.3616179,-0.11083512,0.6446455,0.14917502,0.011024535,0.5686743,0.30844057
WGATAR_207,0.015586123,-0.09920117,0.6507442,-0.04847771,0.33159924,0.645567,-0.069241405,0.17543447,0.13303792,0.5495525,0.46753347,-0.31630468,
WGATAR_208,0.4248443,0.9964672,0.007400602,0.049866974,0.5579343,-0.11978766,0.3587346,0.086885035,0.19714081,-0.0035206676,0.13971183,0.8226241,-0.045876384
WGATAR_209,0.2606907,0.9910058,0.018051326,0.06180185,0.38642475,-0.07264733,0.47344983,0.39365003,0.4393254,0.028565854,0.3388692,0.57734895,-0.04883629
WGATAR_210,0.065265805,-0.0060213506,3.901124e-05,0.057741195,-0.043133013,0.44670758,0.87404025,0.6696397,0.5206991,0.9108429,0.52986646,0.15237597,0.49483705
WGATAR_211,0.6818086,0.70840114,0.13951051,0.16879559,0.31672698,0.8242867,0.70296514,0.49854034,0.39431638,0.26803124,0.28989103,0.8456613,0.20360029
WGATAR_212,0.74304736,0.8525279,0.7743419,0.47885042,0.46479332,0.61084765,0.86873025,0.63872385,0.3050393,0.21254486,0.10813242,0.9224762,-0.042741835
WGATAR_213,0.585369,-0.15836254,0.8602178,0.4711698,0.048431944,0.6182515,0.15507284,0.8467331,0.8945409,0.80010486,0.6179818,0.17384118,0.87484956
WGATAR_214,0.7502148,0.6802017,0.891285,0.6190151,0.6553615,0.6117054,0.79559207,0.8123067,0.6908426,0.79583776,0.6252116,0.53489,0.7755922
WGATAR_215,0.8423591,0.6892525,0.023623884,0.16879559,0.3507545,0.25576696,0.5089129,0.41875243,0.003786236,-0.06797397,0.08581738,0.49420446,0.7640929
WGATAR_216,0.0033617616,0.015834779,-0.01813513,0.007007718,0.5853078,0.21561143,0.004490435,0.008163899,-0.06212133,-0.07671788,-0.111038506,0.075280815,-0.24261466
WGATAR_217,0.090497285,-0.0007560551,0.20672855,0.041588813,0.46581948,0.6884773,-0.05867797,0.010496676,0.86083233,0.86684406,0.69861674,-0.30151552,0.77593505
WGATAR_218,0.95127964,0.99170876,0.94804627,0.8728088,-0.30467564,0.47265202,0.90064394,0.950034,0.84846175,0.82941806,0.7066689,0.6901149,0.74701333
WGATAR_219,0.95037043,0.99643695,0.9543866,0.9342207,-0.3088776,0.6816353,0.9014183,0.9544771,0.8636703,0.83773255,0.7065869,0.7003215,0.7413405
WGATAR_220,0.8906468,0.9964142,0.8708189,0.9245372,-0.19396242,-0.026058376,0.9079439,0.9056693,0.790238,0.90857744,0.6359916,0.7345877,
WGATAR_221,0.86580265,0.99440527,0.8710085,0.9149437,-0.18713632,-0.09773868,0.89545894,0.90227425,0.77712834,0.8953445,0.6353842,0.7262287,
WGATAR_222,0.15779349,0.9669683,0.011121571,0.039341748,0.48156217,-0.100875944,0.811206,0.03211686,-0.009629101,-0.034295708,-0.14340001,0.5799157,-0.20508626
WGATAR_223,0.4387004,0.7330979,0.03327307,0.60963184,0.33579773,-0.071965545,0.3266469,0.015058279,-0.061835885,-0.101772726,-0.019519687,0.3333058,0.7350557
WGATAR_224,0.76297706,0.9714138,0.8936014,0.8707384,-0.22885308,-0.17932662,0.8190849,0.77805877,0.70139647,-0.15600285,0.6423384,0.64939564,-0.2643224
WGATAR_225,0.5289586,0.43718186,0.5678688,0.3297797,0.2613387,0.48096234,0.4228226,0.6321067,0.2763695,0.6183984,0.22460213,0.3461122,0.77136165
WGATAR_226,0.98581856,0.9987854,0.9869168,0.94643337,-0.3897024,-0.037343442,0.9338057,0.9669227,0.90230066,0.84162056,0.6290219,0.6794606,0.77585024
WGATAR_227,0.20864272,0.35923636,-0.020086676,0.031487778,0.45963874,0.48394704,0.036944076,0.2500558,0.46274447,0.39074454,0.098531686,0.49220112,-0.1920118
WGATAR_228,0.63196456,0.8040421,0.080669045,0.012423441,0.04095313,0.70873225,0.5573598,0.5014736,0.390584,0.42359832,0.0025376976,0.09046379,-0.15940252
WGATAR_229,0.06486978,0.9767124,-0.1830518,-0.15082285,0.34092793,-0.14664346,0.227875,-0.279018,-0.20576076,-0.23539117,-0.30587003,0.7473981,-0.19319856
WGATAR_230,-0.16628046,0.046029836,-0.14602596,-0.10211557,0.5698081,-0.03544429,-0.234288,-0.22979458,0.4358136,-0.12140605,-0.1452622,0.42570278,-0.21198592
WGATAR_231,0.43890482,0.015561163,0.59338963,0.25000077,0.40022236,0.7936032,0.14794724,0.5938615,0.49420446,0.56503725,0.5820761,-0.07800868,0.7924677
WGATAR_232,0.18247424,0.9874066,-0.21291035,-0.12532645,-0.15989617,-0.18046898,0.67492855,0.61711144,-0.23608059,-0.29478583,-0.3299027,0.7442738,-0.20712394
WGATAR_233,0.46230185,0.9915257,-0.19619894,0.07142484,-0.155779,-0.16430151,0.6923139,0.64905244,-0.20942116,-0.15589547,-0.18870674,0.7619282,-0.20431915
WGATAR_234,0.28676,-0.019715428,0.6042539,0.2787127,0.55298066,0.7751056,-0.32136694,0.040672176,0.6366171,0.37631458,-0.029370219,-0.2280026,0.7898325
WGATAR_235,0.67912877,0.82930034,0.7535789,0.7170421,0.69062316,0.67098254,0.6901334,0.59950596,0.5736934,0.66076255,0.6215804,0.21833108,0.7098046
WGATAR_236,0.72907335,0.95840776,0.8130652,0.8107926,0.7460421,0.6992805,0.75269663,0.6637508,0.67247355,0.697223,0.6327203,0.7483642,0.71841764
WGATAR_237,-0.23795524,-0.07677469,-0.27826923,-0.25694692,0.7705699,0.73219967,-0.27433658,-0.31870717,-0.26510268,-0.28521165,-0.30547935,-0.25805295,0.97455275
WGATAR_238,0.13609985,0.26441783,0.010377437,0.099515446,0.12435747,0.30969918,0.17268236,0.3652686,0.19255581,0.1243049,-0.0030521303,0.066993654,0.19716494
WGATAR_239,0.14088129,0.13072065,0.060478345,-0.14205827,0.48717397,-0.12487811,-0.22231631,0.0718252,-0.092772156,-0.06957394,0.38426483,-0.03896582,-0.1382824
WGATAR_240,0.50548565,0.6240182,-0.10616876,0.26179844,0.67494595,-0.044133395,0.5072688,0.6302498,0.013257414,-0.02222997,0.26060545,0.24793506,0.2556949
WGATAR_241,0.39232594,0.22120017,0.044055387,-0.00041489303,0.27872097,0.5333426,0.5133766,0.5054066,0.5176317,0.4128048,0.51122063,0.40080655,-0.10986365
WGATAR_242,0.61600196,0.8414947,0.7232068,0.7107201,0.0027124584,0.89827836,0.7305169,0.68815583,0.6768826,0.8449011,0.7062259,0.6387608,0.7996837
WGATAR_243,0.6275,0.91031694,0.70757157,0.73014617,0.63101816,-0.08945045,0.74901474,0.7040426,0.6795103,0.8327778,0.6998796,0.72993296,0.9838064
WGATAR_244,0.8560317,0.92425436,0.856421,0.7828336,0.096464545,0.7173672,0.76213014,0.80389845,0.77979624,0.89473605,0.6383786,0.51509786,0.38172555
WGATAR_245,0.92398834,0.99552715,0.97897357,0.9473966,-0.27504376,0.8231684,0.94774485,0.976393,0.98124266,0.9471426,0.92787516,0.644837,0.8748905
WGATAR_246,0.905537,0.99376136,0.9722127,0.9253087,-0.2791023,0.6833253,0.9521346,0.96189165,0.9703152,0.93503046,0.90221953,0.63583136,0.86999404
WGATAR_247,0.9075631,0.99477255,0.9775962,0.93955094,-0.27089936,0.7984859,0.9580925,0.9730047,0.9786392,0.94193375,0.93628913,0.6434,0.8702847
WGATAR_248,0.97755295,0.985,0.9761168,0.9704945,-0.32541355,0.9546888,0.92158484,0.9689177,0.9307085,0.93577826,0.8009683,-0.1731736,0.962578
WGATAR_249,0.9762625,0.98483545,0.974061,0.97167075,-0.28154474,0.9517944,0.9170449,0.9670854,0.9197687,0.9318041,0.7928233,0.6154739,0.9609492
WGATAR_250,0.37406936,0.8978844,0.13861865,0.18903413,0.54182625,0.8072987,0.6185939,0.27318737,0.3290339,0.7456676,0.19332221,0.66810906,0.74794745
WGATAR_251,0.07323974,0.24810697,0.03302768,0.38043106,0.6748644,0.8450136,-0.033194214,0.11968684,0.55189323,0.023437202,0.038087845,0.4769315,0.9194229
WGATAR_252,0.0838913,0.042598546,-0.042458206,0.007861525,0.6840733,-0.03383407,-0.12189567,-0.048711956,0.37635142,-0.03688249,-0.070410356,0.23866704,-0.07359967
WGATAR_253,0.8700839,0.91426384,0.92687964,0.8747862,-0.26588458,0.8580492,0.8559788,0.91039646,0.74338996,0.8837839,0.7572285,0.65940255,0.92138445
WGATAR_254,-0.05329594,0.8841692,0.0024377704,0.5102253,0.43693095,0.5145432,0.740832,0.25016192,0.43363062,0.37103382,0.2696009,0.6552602,0.16111878
WGATAR_255,0.5251577,-0.042286724,0.020039916,-0.02097094,0.60815185,0.33548585,-0.256724,0.34178385,-0.039742693,0.03687316,0.058922395,0.37592906,-0.19814014
WGATAR_256,0.2971097,0.4937362,0.284177,0.17453843,0.34082916,0.3621273,0.1712645,0.4905286,0.050741732,0.30456358,0.4130662,0.43349314,0.8902103
WGATAR_257,0.74194807,0.987497,0.024428487,0.9043209,0.6237257,-0.05929941,0.93300915,0.28099334,0.10212278,-0.009891957,0.05358702,0.95319295,0.42038888
WGATAR_258,0.6015651,0.964586,0.05343163,0.37327233,0.46031284,0.64716434,0.8006969,0.5036669,0.2420108,0.063134134,0.6757641,0.81810784,0.41970557
WGATAR_259,0.3117307,0.99089944,-0.0019280612,0.15502292,0.6107553,0.111706495,0.33235994,0.066972494,0.078127265,0.55179983,0.028713852,0.84465885,0.4182212
WGATAR_260,0.65043145,0.20143338,0.95916414,0.6426114,0.27174824,0.6534616,0.43790355,0.9176649,0.9668999,0.8734535,0.8251151,0.10199326,0.7883955
WGATAR_261,-0.012730926,-0.002244383,-0.0071575344,-0.024594605,0.5839496,0.93539476,-0.028869629,-0.011377096,-0.024939805,-0.010580748,-0.13792801,-0.07618886,0.43767172
WGATAR_262,0.59777206,0.5305587,0.34749734,0.31298786,0.8200629,0.4865559,0.2580304,0.6469491,0.63740957,0.48995683,0.48931324,0.43082106,-0.21172938
WGATAR_263,0.22356403,0.06919539,0.20966417,0.094109625,0.40809292,0.49935633,-0.04107219,0.3610055,0.38540292,-0.07839638,0.41474432,0.2590165,0.75818557
WGATAR_264,0.055497468,-0.009272724,0.02181375,0.013248622,0.6758659,0.27612206,-0.26305225,0.2528854,0.033323184,-0.21114615,0.31374186,0.027265474,-0.24084292
WGATAR_265,-0.013365179,-0.03236547,0.012818098,-0.019685686,0.566126,0.77004504,0.14348716,0.057779044,0.03339374,0.37431607,0.11720911,-0.3042509,0.92397416
WGATAR_266,0.9630753,0.99177325,0.9700515,0.9424274,0.4868771,-0.1745983,0.9845878,0.97147,0.979512,0.8837606,0.96061516,0.65278506,-0.05579999
WGATAR_267,0.6590679,0.84190166,0.83389485,0.54550266,0.29385498,0.70987743,0.8125106,0.9014485,0.8730411,0.77679443,0.75772524,0.52719486,0.77925026
WGATAR_268,0.9719627,0.9820234,0.982664,0.9425639,-0.38222924,-0.1513012,0.9586657,0.9736825,0.94808674,-0.032532603,0.7924271,0.59616655,0.70559734
WGATAR_269,0.96461815,0.95681,0.98206705,0.86873704,-0.41104913,0.85287297,0.9478873,0.97262245,0.9507227,0.9103193,0.7722144,-0.3904318,0.9370135
WGATAR_270,0.9936019,0.99889505,0.99545205,0.97536683,-0.39983183,0.8541023,0.97287416,0.9877498,0.9808917,0.95069647,0.91990805,0.6605693,
WGATAR_271,0.77887803,0.8798508,0.024906993,0.69921875,0.4553374,0.06602436,0.7805357,0.19488695,0.062170357,0.28278992,0.5513885,0.67872477,
WGATAR_272,0.946188,0.98475087,0.80763453,0.84156823,0.44593763,-0.03331119,0.92268896,0.9450874,0.70619196,0.13174614,0.7056918,0.6788174,
WGATAR_273,-0.042806596,-0.0008856356,-0.048276246,-0.026664406,0.74536335,-0.12959334,-0.09859604,-0.05030778,-0.22951838,-0.10844353,-0.27228582,0.6671026,
WGATAR_274,0.9829675,0.99930835,0.9787327,0.97126323,-0.2471061,0.8689217,0.95566654,0.9729303,0.86220956,0.92018175,0.78153074,-0.2919948,
WGATAR_275,0.6870998,0.99358976,0.96134466,0.70359886,-0.2732337,0.06449711,0.9572293,0.96181774,0.69356453,0.8797721,0.64509034,0.67287385,
WGATAR_276,0.36803818,0.26922268,-0.11055589,0.119304135,0.6520349,0.4172482,-0.1013861,0.08872393,0.07778594,0.12308982,0.3040745,0.5152951,
WGATAR_277,0.1933222,-0.05245012,0.061847493,-0.04311359,0.43513024,0.263198,-0.2296367,-0.04408115,0.11939048,0.029450804,0.3694698,0.287539,
WGATAR_278,0.8432714,0.9532659,0.9153011,0.71798825,0.062931344,0.16393934,0.885442,0.89363533,0.65878177,0.23338807,0.36772352,0.57081485,-0.19938442
WGATAR_279,0.87448156,0.9713073,0.9522754,0.7763306,-0.2696478,0.08720949,0.92534304,0.91659236,0.83076155,0.49209282,0.59328055,0.5623425,-0.19503325
WGATAR_280,0.9936476,0.94346434,0.99677706,0.9662224,-0.24989954,0.881841,0.14259121,0.98959255,0.9890146,0.97043383,0.9844346,-0.14419597,0.8121099
WGATAR_281,-0.0026944876,-1.8209219e-05,-0.008462697,-0.015075147,0.9497471,-0.1285195,-0.008462697,-0.0121537745,-0.015910327,-0.050232917,-0.039869368,0.85759914,-0.23558596
WGATAR_282,-0.0051247478,-0.000100016594,-0.015910327,-0.018585086,0.95178396,-0.14932248,-0.014547676,-0.016637117,-0.020771325,-0.07674542,-0.082935125,-0.1424334,-0.28720337
WGATAR_283,0.0867143,0.9801706,0.9294752,0.106637776,-0.23160602,0.8719348,0.40103245,0.7853375,0.974962,0.970279,0.92703784,0.05946386,0.83573526
WGATAR_284,0.6673262,0.16739458,0.5008444,0.19059369,0.08095667,-0.11845717,0.3111626,0.4698591,0.87949055,0.03902492,0.58185184,-0.20734125,-0.18895793
WGATAR_285,0.9804305,0.99930716,0.95919293,0.9668977,-0.03550473,0.835467,0.93446743,0.96171963,0.90628254,0.7297456,0.8331108,0.9378594,
WGATAR_286,-0.033332855,-0.0003913045,-0.063720256,-0.047283143,0.9551861,0.7552725,-0.110548705,-0.051860243,-0.09994933,-0.29592848,-0.18195125,-0.033819467,
WGATAR_287,0.87806535,0.98003495,0.9183283,0.61777556,0.5717023,0.15232253,0.87835276,0.89785993,0.73118937,0.76951486,0.69920063,0.6875932,0.18017368
WGATAR_288,-0.032445103,-0.00796327,-0.02723065,-0.044354975,0.55838555,0.9100505,-0.09995952,-0.058632016,-0.17204997,-0.012956023,-0.16172522,-0.06876999,0.93340516
WGATAR_289,0.97003496,0.83435726,0.7260211,0.38433453,0.0020989403,0.5420572,0.5420572,0.64962095,0.51011276,0.67479444,0.7484051,0.5005427,0.43339306
WGATAR_290,0.28024834,-0.018884271,0.04158151,0.20761621,0.07181228,0.9033708,0.25786144,0.3430884,0.091820925,0.90334904,0.8029688,0.12609902,0.5097984
WGATAR_291,0.92954385,0.89763093,0.97732234,0.73316836,0.48227477,0.014469206,0.18150711,0.95442903,0.96194166,0.9829566,0.8865421,0.9658935,0.92155623
WGATAR_292,0.91875494,0.9116307,0.23135966,0.31773287,0.2893817,0.8235301,0.75275725,0.74717736,0.11855143,0.35770848,0.14766723,0.8353739,0.30469197
WGATAR_293,0.66779613,0.3417032,0.16579744,-0.009830475,0.20251513,0.6223463,0.3190648,0.5962877,0.15143128,0.7208345,0.15731499,0.87594116,0.40800166
WGATAR_294,0.7577716,0.9349748,0.30339488,0.7314346,0.2786436,0.76334167,0.85101104,0.8917104,0.6965698,0.95504874,0.40715468,0.9359379,-0.013749495
WGATAR_295,0.4964702,0.19921875,0.13825446,0.2274624,0.16529047,0.39437896,0.25309795,0.58647966,0.15318213,0.20759425,0.14187606,0.66325164,0.16157046
WGATAR_296,0.97233367,0.9990932,0.9762625,0.9664992,-0.14932248,0.8038639,0.9395535,0.9729303,0.9592066,0.84822994,0.7758531,-0.3455896,0.7375378
WGATAR_297,0.9601106,0.9984538,0.9670905,0.9601207,-0.12851438,0.79554343,0.9232346,0.9656496,0.9536588,0.8383011,0.7701342,-0.3328663,0.73469067
